LOC118853631	XP_036619699.1
LOC118830121	XP_036592907.1
GHITM	XP_036590767.1
GHITM	XP_036590768.1
GHITM	XP_036590770.1
GHITM	XP_036590769.1
CDHR1	XP_036593133.1
LRIT1	XP_036592043.1
LOC118829180	XP_036592044.1
HEXA	XP_036591446.1
HEXA	XP_036591448.1
HEXA	XP_036591449.1
HEXA	XP_036591447.1
CELF6	XP_036591534.1
PARP6	XP_036591533.1
PARP6	XP_036591531.1
PKM	XP_036590591.1
PKM	XP_036590590.1
PKM	XP_036590589.1
PKM	XP_036590588.1
GRAMD2A	XP_036592977.1
GRAMD2A	XP_036592973.1
GRAMD2A	XP_036592975.1
GRAMD2A	XP_036592974.1
SENP8	XP_036625519.1
MYO9A	XP_036590056.1
NR2E3	XP_036593169.1
LOC118829543	XP_036592418.1
AP3B2	XP_036592989.1
CPEB1	XP_036625476.1
RPS17	XP_036591631.1
LOC118829544	XP_036592419.1
NPY4R2	XP_036625507.1
LOC118828936	XP_036591726.1
LOC118828936	XP_036591727.1
LOC118828936	XP_036591725.1
ANTXRL	XP_036592243.1
ZNF488	XP_036593114.1
RBP3	XP_036625477.1
GDF2	XP_036625530.1
GDF10	XP_036625535.1
PTPN20	XP_036591966.1
FRMPD2	XP_036592420.1
MAPK8	XP_036590630.1
MAPK8	XP_036590624.1
MAPK8	XP_036590628.1
MAPK8	XP_036590625.1
MAPK8	XP_036590626.1
MAPK8	XP_036590627.1
ARHGAP22	XP_036592242.1
ARHGAP22	XP_036592241.1
LOC118829547	XP_036592421.1
WDFY4	XP_036590759.1
LRRC18	XP_036590760.1
LOC118829357	XP_036592269.1
VSTM4	XP_036591407.1
LOC118828689	XP_036591406.1
FAM170B	XP_036625468.1
TMEM273	XP_036591302.1
TMEM273	XP_036591303.1
TMEM273	XP_036591305.1
TMEM273	XP_036591304.1
C8H10orf71	XP_036591292.1
C8H10orf71	XP_036591298.1
C8H10orf71	XP_036591291.1
C8H10orf71	XP_036591290.1
C8H10orf71	XP_036591297.1
C8H10orf71	XP_036591289.1
C8H10orf71	XP_036591296.1
C8H10orf71	XP_036591293.1
C8H10orf71	XP_036591288.1
C8H10orf71	XP_036591294.1
C8H10orf71	XP_036591287.1
C8H10orf71	XP_036591299.1
C8H10orf71	XP_036591301.1
C8H10orf71	XP_036591300.1
DRGX	XP_036625435.1
LOC118829548	XP_036592422.1
ERCC6	XP_036592737.1
SLC18A3	XP_036625397.1
CHAT	XP_036592223.1
C8H10orf53	XP_036591831.1
OGDHL	XP_036593122.1
PARG	XP_036590632.1
LOC118828250	XP_036590633.1
TIMM23B	XP_036592991.1
NCOA4	XP_036592990.1
LOC118827911	XP_036590157.1
GPRIN2	XP_036591956.1
LOC118829066	XP_036591900.1
LOC118828291	XP_036590712.1
GLUD1	XP_036590714.1
LOC118828094	XP_036590396.1
ADIRF	XP_036592970.1
LOC118828284	XP_036590704.1
LOC118828284	XP_036590702.1
LOC118828284	XP_036590703.1
LOC118829551	XP_036592423.1
LOC118829552	XP_036592424.1
CPN1	XP_036592936.1
LOC118828466	XP_036590983.1
LOC118828466	XP_036590981.1
LOC118828466	XP_036590984.1
LOC118828466	XP_036590982.1
LOC118828466	XP_036590985.1
ABCC2	XP_036593137.1
ABCC2	XP_036593135.1
CUTC	XP_036592270.1
CUTC	XP_036592272.1
CUTC	XP_036592271.1
LOC118828825	XP_036591589.1
ENTPD7	XP_036591574.1
ENTPD7	XP_036591575.1
SLC25A28	XP_036592090.1
NKX2-3	XP_036593155.1
GOT1	XP_036590530.1
CNNM1	XP_036592425.1
HPSE2	XP_036592804.1
HPS1	XP_036590777.1
HPS1	XP_036590782.1
HPS1	XP_036590778.1
HPS1	XP_036590780.1
HPS1	XP_036590779.1
PYROXD2	XP_036591503.1
LOXL4	XP_036625448.1
LOXL4	XP_036625449.1
R3HCC1L	XP_036593093.1
CRTAC1	XP_036592979.1
CRTAC1	XP_036592980.1
GOLGA7B	XP_036592426.1
SFRP5	XP_036592427.1
ZFYVE27	XP_036592130.1
ZFYVE27	XP_036592129.1
MARVELD1	XP_036592950.1
MARVELD1	XP_036592951.1
AVPI1	XP_036590596.1
PI4K2A	XP_036590595.1
MORN4	XP_036590809.1
MORN4	XP_036590806.1
MORN4	XP_036590807.1
MORN4	XP_036590810.1
HOGA1	XP_036590805.1
C8H10orf62	XP_036590844.1
ANKRD2	XP_036591525.1
UBTD1	XP_036591099.1
UBTD1	XP_036591100.1
MMS19	XP_036591095.1
MMS19	XP_036591097.1
MMS19	XP_036591098.1
ZDHHC16	XP_036590167.1
ZDHHC16	XP_036590165.1
ZDHHC16	XP_036590166.1
EXOSC1	XP_036590171.1
EXOSC1	XP_036590169.1
PGAM1	XP_036590168.1
RRP12	XP_036591808.1
FRAT2	XP_036590078.1
LOC118829207	XP_036592078.1
ARHGAP19	XP_036625478.1
SLIT1	XP_036592428.1
LCOR	XP_036591549.1
LCOR	XP_036591550.1
LCOR	XP_036591551.1
PIK3AP1	XP_036590976.1
PIK3AP1	XP_036590977.1
TM9SF3	XP_036590372.1
TM9SF3	XP_036590373.1
TLL2	XP_036591678.1
OPALIN	XP_036591975.1
DNTT	XP_036593158.1
BLNK	XP_036592258.1
BLNK	XP_036592260.1
ZNF518A	XP_036590856.1
CCNJ	XP_036593001.1
CC2D2B	XP_036592429.1
ENTPD1	XP_036593054.1
TCTN3	XP_036593182.1
ALDH18A1	XP_036625376.1
ALDH18A1	XP_036625375.1
SORBS1	XP_036591232.1
SORBS1	XP_036591243.1
SORBS1	XP_036591238.1
SORBS1	XP_036591247.1
SORBS1	XP_036591251.1
SORBS1	XP_036591252.1
SORBS1	XP_036591254.1
SORBS1	XP_036591240.1
SORBS1	XP_036591255.1
SORBS1	XP_036591245.1
SORBS1	XP_036591256.1
SORBS1	XP_036591239.1
SORBS1	XP_036591244.1
SORBS1	XP_036591271.1
SORBS1	XP_036591248.1
SORBS1	XP_036591249.1
SORBS1	XP_036591250.1
SORBS1	XP_036591269.1
SORBS1	XP_036591270.1
SORBS1	XP_036591257.1
SORBS1	XP_036591274.1
SORBS1	XP_036591259.1
SORBS1	XP_036591276.1
SORBS1	XP_036591263.1
SORBS1	XP_036591278.1
SORBS1	XP_036591282.1
SORBS1	XP_036591235.1
SORBS1	XP_036591258.1
SORBS1	XP_036591273.1
SORBS1	XP_036591260.1
SORBS1	XP_036591277.1
SORBS1	XP_036591266.1
SORBS1	XP_036591234.1
SORBS1	XP_036591236.1
SORBS1	XP_036591241.1
SORBS1	XP_036591261.1
SORBS1	XP_036591280.1
SORBS1	XP_036591265.1
SORBS1	XP_036591279.1
SORBS1	XP_036591267.1
SORBS1	XP_036591281.1
SORBS1	XP_036591284.1
SORBS1	XP_036591285.1
SORBS1	XP_036591242.1
SORBS1	XP_036591272.1
SORBS1	XP_036591262.1
SORBS1	XP_036591283.1
SORBS1	XP_036591268.1
SORBS1	XP_036591246.1
SORBS1	XP_036591233.1
PDLIM1	XP_036591917.1
LOC118828583	XP_036591189.1
LOC118828026	XP_036590306.1
LOC118828026	XP_036590307.1
LOC118828830	XP_036591593.1
LOC118828175	XP_036590510.1
LOC118828297	XP_036590747.1
LOC118828297	XP_036590748.1
LOC118828298	XP_036590750.1
LOC118828298	XP_036590749.1
LOC118828299	XP_036590753.1
LOC118828299	XP_036590751.1
LOC118828299	XP_036590752.1
LOC118828301	XP_036590754.1
LOC118828302	XP_036590755.1
HELLS	XP_036592328.1
TBC1D12	XP_036591149.1
TBC1D12	XP_036591150.1
NOC3L	XP_036591765.1
LOC118828957	XP_036591766.1
PLCE1	XP_036590417.1
SLC35G1	XP_036593101.1
LGI1	XP_036590057.1
LGI1	XP_036590058.1
LOC118828983	XP_036591797.1
LOC118828983	XP_036591798.1
LOC118828983	XP_036591799.1
PDE6C	XP_036592430.1
RBP4	XP_036590309.1
FFAR4	XP_036590308.1
CEP55	XP_036592149.1
CEP55	XP_036592150.1
MYOF	XP_036590950.1
LOC118828947	XP_036591748.1
LOC118830178	XP_036592978.1
EXOC6	XP_036591032.1
EXOC6	XP_036591031.1
EXOC6	XP_036591033.1
EXOC6	XP_036591030.1
EXOC6	XP_036591029.1
EXOC6	XP_036591035.1
LOC118829567	XP_036592431.1
HHEX	XP_036592792.1
KIF11	XP_036591588.1
IDE	XP_036590522.1
MARCHF5	XP_036593105.1
CPEB3	XP_036593107.1
CPEB3	XP_036593106.1
CPEB3	XP_036593108.1
CPEB3	XP_036593109.1
BTAF1	XP_036590849.1
BTAF1	XP_036590848.1
BTAF1	XP_036590850.1
FGFBP3	XP_036590061.1
TNKS2	XP_036590618.1
PPP1R3C	XP_036591472.1
LOC118829094	XP_036591932.1
HECTD2	XP_036591380.1
PCGF5	XP_036590550.1
PCGF5	XP_036590551.1
PCGF5	XP_036590548.1
PCGF5	XP_036590554.1
PCGF5	XP_036590547.1
PCGF5	XP_036590549.1
PCGF5	XP_036590552.1
ANKRD1	XP_036593097.1
RPP30	XP_036625518.1
HTR7	XP_036591845.1
LOC118829569	XP_036592432.1
KIF20B	XP_036593181.1
PANK1	XP_036590265.1
PANK1	XP_036590264.1
PANK1	XP_036590266.1
SLC16A12	XP_036591606.1
SLC16A12	XP_036591607.1
LOC118829410	XP_036592323.1
LOC118830259	XP_036593075.1
LOC118829573	XP_036592433.1
LOC118829574	XP_036592434.1
LOC118828360	XP_036590845.1
CHST15	XP_036591222.1
CHST15	XP_036591221.1
CPXM2	XP_036592001.1
GPR26	XP_036591698.1
LOC118829576	XP_036592436.1
BUB3	XP_036591039.1
BUB3	XP_036591042.1
BUB3	XP_036591043.1
HMX2	XP_036590043.1
HMX3	XP_036590035.1
ACADSB	XP_036590195.1
IKZF5	XP_036590196.1
PSTK	XP_036590197.1
C8H10orf88	XP_036591125.1
LOC118829577	XP_036592437.1
LOC118828550	XP_036591128.1
C8H10orf120	XP_036591127.1
LOC118829579	XP_036592438.1
DMBT1	XP_036591124.1
HTRA1	XP_036593115.1
LOC118829969	XP_036592728.1
PLEKHA1	XP_036591111.1
PLEKHA1	XP_036591112.1
PLEKHA1	XP_036591110.1
PLEKHA1	XP_036591113.1
BTBD16	XP_036592439.1
TACC2	XP_036590135.1
TACC2	XP_036590138.1
TACC2	XP_036590136.1
TACC2	XP_036590134.1
TACC2	XP_036590137.1
TACC2	XP_036590133.1
TACC2	XP_036590130.1
TACC2	XP_036590131.1
NSMCE4A	XP_036592972.1
ATE1	XP_036591060.1
ATE1	XP_036591058.1
ATE1	XP_036591061.1
ATE1	XP_036591057.1
ATE1	XP_036591062.1
ATE1	XP_036591056.1
ATE1	XP_036591059.1
FGFR2	XP_036591046.1
FGFR2	XP_036591048.1
FGFR2	XP_036591047.1
FGFR2	XP_036591049.1
FGFR2	XP_036591050.1
FGFR2	XP_036591051.1
FGFR2	XP_036591052.1
FGFR2	XP_036591053.1
FGFR2	XP_036591054.1
WDR11	XP_036591227.1
LOC118830171	XP_036592968.1
LOC118829234	XP_036592115.1
PLPP4	XP_036592440.1
LOC118828552	XP_036591132.1
LOC118828552	XP_036591133.1
LOC118828985	XP_036591800.1
LOC118828985	XP_036591801.1
LOC118828985	XP_036591802.1
INPP5F	XP_036591168.1
INPP5F	XP_036591169.1
BAG3	XP_036592209.1
TIAL1	XP_036592211.1
TIAL1	XP_036592213.1
TIAL1	XP_036592216.1
TIAL1	XP_036592219.1
TIAL1	XP_036592210.1
TIAL1	XP_036592214.1
TIAL1	XP_036592212.1
TIAL1	XP_036592217.1
TIAL1	XP_036592215.1
TIAL1	XP_036592218.1
RGS10	XP_036591557.1
GRK5	XP_036590688.1
GRK5	XP_036590687.1
PRDX3	XP_036591724.1
SFXN4	XP_036625439.1
DENND10	XP_036592299.1
DENND10	XP_036592300.1
EIF3A	XP_036590338.1
EIF3A	XP_036590339.1
NANOS1	XP_036592194.1
CACUL1	XP_036591852.1
CACUL1	XP_036591853.1
LOC118830195	XP_036592996.1
FAM204A	XP_036590871.1
RAB11FIP2	XP_036591322.1
EMX2	XP_036592965.1
EMX2	XP_036592966.1
PDZD8	XP_036593055.1
PDZD8	XP_036593056.1
SLC18A2	XP_036593057.1
VAX1	XP_036625446.1
SHTN1	XP_036591228.1
LOC118828604	XP_036591229.1
ENO4	XP_036593048.1
HSPA12A	XP_036591901.1
C8H10orf82	XP_036590081.1
C8H10orf82	XP_036590082.1
LOC118829034	XP_036591858.1
LOC118828926	XP_036591713.1
LOC118828757	XP_036591502.1
LOC118828757	XP_036591501.1
LOC118829585	XP_036592442.1
LOC118829155	XP_036592016.1
LOC118828916	XP_036591702.1
LOC118828918	XP_036591703.1
CCDC172	XP_036590116.1
GFRA1	XP_036591991.1
LOC118828013	XP_036590271.1
ATRNL1	XP_036592443.1
LOC118828009	XP_036590269.1
TRUB1	XP_036593010.1
TRUB1	XP_036593009.1
FAM160B1	XP_036590953.1
ABLIM1	XP_036592701.1
ABLIM1	XP_036592699.1
ABLIM1	XP_036592702.1
ABLIM1	XP_036592705.1
ABLIM1	XP_036592707.1
ABLIM1	XP_036592708.1
ABLIM1	XP_036592703.1
ABLIM1	XP_036592700.1
ABLIM1	XP_036592725.1
ABLIM1	XP_036592709.1
ABLIM1	XP_036592717.1
ABLIM1	XP_036592712.1
ABLIM1	XP_036592713.1
ABLIM1	XP_036592722.1
ABLIM1	XP_036592704.1
ABLIM1	XP_036592710.1
ABLIM1	XP_036592711.1
ABLIM1	XP_036592719.1
ABLIM1	XP_036592718.1
ABLIM1	XP_036592706.1
ABLIM1	XP_036592726.1
ABLIM1	XP_036592714.1
ABLIM1	XP_036592715.1
ABLIM1	XP_036592723.1
ABLIM1	XP_036592720.1
ABLIM1	XP_036592721.1
ABLIM1	XP_036592724.1
AFAP1L2	XP_036592027.1
AFAP1L2	XP_036592028.1
VWA2	XP_036592802.1
TDRD1	XP_036590834.1
CCDC186	XP_036590835.1
ADRB1	XP_036593074.1
NHLRC2	XP_036590463.1
DCLRE1A	XP_036592311.1
PLEKHS1	XP_036591887.1
PLEKHS1	XP_036591889.1
CASP7	XP_036625411.1
CASP7	XP_036625412.1
LOC118829017	XP_036591837.1
LOC118829017	XP_036591836.1
LOC118829017	XP_036591838.1
LOC118829019	XP_036591841.1
HABP2	XP_036591840.1
HABP2	XP_036591839.1
TCF7L2	XP_036590743.1
TCF7L2	XP_036590739.1
TCF7L2	XP_036590737.1
TCF7L2	XP_036590736.1
TCF7L2	XP_036590725.1
TCF7L2	XP_036590726.1
TCF7L2	XP_036590722.1
TCF7L2	XP_036590727.1
TCF7L2	XP_036590723.1
TCF7L2	XP_036590724.1
TCF7L2	XP_036590745.1
TCF7L2	XP_036590718.1
TCF7L2	XP_036590716.1
TCF7L2	XP_036590720.1
TCF7L2	XP_036590721.1
TCF7L2	XP_036590717.1
TCF7L2	XP_036590719.1
TCF7L2	XP_036590715.1
TCF7L2	XP_036590740.1
TCF7L2	XP_036590741.1
TCF7L2	XP_036590738.1
TCF7L2	XP_036590733.1
TCF7L2	XP_036590732.1
TCF7L2	XP_036590731.1
TCF7L2	XP_036590735.1
TCF7L2	XP_036590742.1
TCF7L2	XP_036590734.1
TCF7L2	XP_036590729.1
TCF7L2	XP_036590730.1
VTI1A	XP_036591892.1
VTI1A	XP_036591895.1
VTI1A	XP_036591894.1
VTI1A	XP_036591893.1
ZDHHC6	XP_036593064.1
ACSL5	XP_036590436.1
ACSL5	XP_036590433.1
ACSL5	XP_036590435.1
ACSL5	XP_036590434.1
LOC118829591	XP_036592444.1
TECTB	XP_036592106.1
GPAM	XP_036591388.1
GPAM	XP_036591387.1
GPAM	XP_036591391.1
GPAM	XP_036591390.1
GPAM	XP_036591389.1
LOC118829592	XP_036592446.1
ADRA2A	XP_036591925.1
SHOC2	XP_036590861.1
SHOC2	XP_036590860.1
SHOC2	XP_036590859.1
BBIP1	XP_036590865.1
PDCD4	XP_036590863.1
PDCD4	XP_036590862.1
PDCD4	XP_036590864.1
RBM20	XP_036591803.1
SMC3	XP_036591063.1
DUSP5	XP_036625552.1
SMNDC1	XP_036593032.1
SMNDC1	XP_036593034.1
MXI1	XP_036592068.1
MXI1	XP_036592070.1
MXI1	XP_036592069.1
ADD3	XP_036590499.1
ADD3	XP_036590505.1
ADD3	XP_036590503.1
ADD3	XP_036590498.1
ADD3	XP_036590501.1
ADD3	XP_036590502.1
ADD3	XP_036590500.1
ADD3	XP_036590508.1
ADD3	XP_036590507.1
ADD3	XP_036590504.1
ADD3	XP_036590506.1
XPNPEP1	XP_036591970.1
XPNPEP1	XP_036591971.1
XPNPEP1	XP_036591972.1
LOC118827869	XP_036590096.1
SORCS1	XP_036591336.1
SORCS1	XP_036591332.1
SORCS1	XP_036591330.1
SORCS1	XP_036591333.1
SORCS1	XP_036591334.1
SORCS1	XP_036591335.1
LOC118828636	XP_036591337.1
LOC118830126	XP_036592911.1
LOC118829598	XP_036592447.1
SORCS3	XP_036592952.1
CFAP58	XP_036592331.1
CFAP58	XP_036592329.1
CFAP58	XP_036592330.1
MACROD1	XP_036592332.1
LOC118830310	XP_036593139.1
LOC118830310	XP_036593138.1
LOC118830344	XP_036593193.1
LOC118829600	XP_036592448.1
LOC118829008	XP_036591829.1
SFR1	XP_036591761.1
LOC118828399	XP_036590868.1
LOC118829601	XP_036592449.1
COL17A1	XP_036591660.1
SLK	XP_036593126.1
SLK	XP_036593127.1
LOC118830299	XP_036593128.1
STN1	XP_036591646.1
STN1	XP_036591648.1
STN1	XP_036591647.1
SH3PXD2A	XP_036590317.1
NEURL1	XP_036592450.1
CALHM3	XP_036625447.1
CALHM1	XP_036590188.1
CALHM2	XP_036592019.1
PDCD11	XP_036591860.1
ATP5MD	XP_036592889.1
TAF5	XP_036592890.1
PCGF6	XP_036590141.1
INA	XP_036593096.1
NT5C2	XP_036591644.1
NT5C2	XP_036591643.1
CNNM2	XP_036625524.1
CNNM2	XP_036625523.1
AS3MT	XP_036592452.1
BORCS7	XP_036590972.1
BORCS7	XP_036590971.1
LOC118828459	XP_036590968.1
WBP1L	XP_036590969.1
WBP1L	XP_036590970.1
SFXN2	XP_036592155.1
SFXN2	XP_036592154.1
SFXN2	XP_036592152.1
SFXN2	XP_036592151.1
ARL3	XP_036592156.1
ARL3	XP_036592157.1
TRIM8	XP_036591600.1
SUFU	XP_036591521.1
SUFU	XP_036591520.1
ACTR1A	XP_036591470.1
MFSD13A	XP_036590045.1
MFSD13A	XP_036590046.1
CUEDC2	XP_036592327.1
FBXL15	XP_036592326.1
PSD	XP_036591360.1
NFKB2	XP_036591948.1
NFKB2	XP_036591951.1
NFKB2	XP_036591950.1
NFKB2	XP_036591949.1
GBF1	XP_036590089.1
GBF1	XP_036590090.1
GBF1	XP_036590085.1
GBF1	XP_036590088.1
GBF1	XP_036590086.1
GBF1	XP_036590087.1
GBF1	XP_036590083.1
GBF1	XP_036590084.1
PITX3	XP_036592851.1
ELOVL3	XP_036625549.1
NOLC1	XP_036591728.1
NOLC1	XP_036591729.1
PPRC1	XP_036592740.1
PPRC1	XP_036592741.1
LDB1	XP_036591811.1
LDB1	XP_036591812.1
HPS6	XP_036591381.1
ARMH3	XP_036591382.1
KCNIP2	XP_036592488.1
OGA	XP_036590318.1
NPM3	XP_036591869.1
FGF8	XP_036592291.1
FGF8	XP_036592292.1
FBXW4	XP_036592636.1
DPCD	XP_036592011.1
POLL	XP_036592012.1
POLL	XP_036592013.1
LOC118859205	XP_036625556.1
LOC118859205	XP_036625557.1
BTRC	XP_036590668.1
BTRC	XP_036590671.1
BTRC	XP_036590672.1
BTRC	XP_036590670.1
BTRC	XP_036590669.1
LBX1	XP_036625515.1
TLX1	XP_036592969.1
KAZALD1	XP_036592175.1
SFXN3	XP_036592268.1
PDZD7	XP_036592453.1
LZTS2	XP_036592121.1
LZTS2	XP_036592123.1
LZTS2	XP_036592120.1
LZTS2	XP_036592122.1
TWNK	XP_036591759.1
MRPL43	XP_036591760.1
SEMA4G	XP_036591754.1
SEMA4G	XP_036591753.1
SEMA4G	XP_036591755.1
SEMA4G	XP_036591757.1
SEMA4G	XP_036591750.1
SEMA4G	XP_036591758.1
SEMA4G	XP_036591756.1
SEMA4G	XP_036591751.1
SLF2	XP_036590897.1
SLF2	XP_036590896.1
PAX2	XP_036591622.1
PAX2	XP_036591618.1
PAX2	XP_036591621.1
PAX2	XP_036591617.1
PAX2	XP_036591623.1
PAX2	XP_036591619.1
PAX2	XP_036591616.1
HIF1AN	XP_036591581.1
NDUFB8	XP_036593183.1
SEC31B	XP_036592278.1
SEC31B	XP_036592277.1
ZSCAN2	XP_036590467.1
ZSCAN2	XP_036590469.1
ZSCAN2	XP_036590468.1
ZSCAN2	XP_036590465.1
ZSCAN2	XP_036590464.1
ZSCAN2	XP_036590466.1
HYI	XP_036590659.1
WDR73	XP_036590658.1
NMB	XP_036590244.1
SEC11A	XP_036592940.1
ZNF592	XP_036591495.1
ZNF592	XP_036591498.1
ZNF592	XP_036591497.1
ZNF592	XP_036591499.1
ZNF592	XP_036591496.1
LOC118829252	XP_036592138.1
ALPK3	XP_036592919.1
ALPK3	XP_036592920.1
SLC28A1	XP_036591608.1
PDE8A	XP_036590803.1
PDE8A	XP_036590804.1
FSD2	XP_036591548.1
WHAMM	XP_036591341.1
HOMER2	XP_036591642.1
HOMER2	XP_036591641.1
LOC118830148	XP_036592939.1
RAMAC	XP_036592791.1
RAMAC	XP_036592789.1
RAMAC	XP_036592790.1
RAMAC	XP_036592788.1
C8H15orf40	XP_036592947.1
BTBD1	XP_036590989.1
TM6SF1	XP_036593036.1
TM6SF1	XP_036593037.1
TM6SF1	XP_036593038.1
HDGFL3	XP_036593039.1
LOC118829607	XP_036592454.1
BNC1	XP_036592455.1
SH3GL3	XP_036625381.1
LOC118859065	XP_036625380.1
ADAMTSL3	XP_036593058.1
SAXO2	XP_036592457.1
EFL1	XP_036591824.1
EFL1	XP_036591823.1
MEX3B	XP_036592887.1
MEX3B	XP_036592888.1
LOC118828231	XP_036590598.1
TMC3	XP_036592806.1
STARD5	XP_036591562.1
IL16	XP_036592002.1
CFAP161	XP_036625540.1
TLNRD1	XP_036592891.1
MESD	XP_036592865.1
LOC118859140	XP_036625479.1
LOC118859141	XP_036625480.1
ABHD17C	XP_036593099.1
ABHD17C	XP_036593098.1
ARNT2	XP_036593030.1
ARNT2	XP_036593031.1
CTXND1	XP_036590438.1
FAH	XP_036590460.1
ZFAND6	XP_036590691.1
ZFAND6	XP_036590693.1
ZFAND6	XP_036590697.1
ZFAND6	XP_036590694.1
ZFAND6	XP_036590692.1
ZFAND6	XP_036590690.1
ZFAND6	XP_036590696.1
ZFAND6	XP_036590698.1
ZFAND6	XP_036590695.1
BCL2A1	XP_036592735.1
LOC118829977	XP_036592736.1
MINAR1	XP_036592179.1
TMED3	XP_036593154.1
ANKRD34C	XP_036592132.1
RASGRF1	XP_036592899.1
LOC118827864	XP_036590092.1
LOC118829249	XP_036592135.1
BLM	XP_036593125.1
FURIN	XP_036590874.1
FURIN	XP_036590875.1
FES	XP_036593007.1
FES	XP_036593008.1
MAN2A2	XP_036590940.1
MAN2A2	XP_036590941.1
LOC118829614	XP_036592459.1
UNC45A	XP_036592239.1
UNC45A	XP_036592240.1
RCCD1	XP_036590883.1
RCCD1	XP_036590885.1
RCCD1	XP_036590886.1
PRC1	XP_036590882.1
PRC1	XP_036590881.1
PRC1	XP_036590880.1
LOC118828414	XP_036590887.1
VPS33B	XP_036590484.1
VPS33B	XP_036590482.1
VPS33B	XP_036590485.1
HDDC3	XP_036590486.1
LOC118828238	XP_036590614.1
GDPGP1	XP_036590617.1
GDPGP1	XP_036590616.1
CIB1	XP_036625505.1
SEMA4B	XP_036591349.1
SEMA4B	XP_036591348.1
SEMA4B	XP_036591350.1
IDH2	XP_036590488.1
ZNF710	XP_036590489.1
ARPIN	XP_036591207.1
LOC118828594	XP_036591208.1
LOC118828563	XP_036591148.1
MESP2	XP_036590193.1
MESP1	XP_036592460.1
WDR93	XP_036592461.1
PEX11A	XP_036592309.1
PLIN1	XP_036592310.1
LOC118827977	XP_036590233.1
KIF7	XP_036592810.1
KIF7	XP_036592812.1
KIF7	XP_036592813.1
TICRR	XP_036591779.1
RHCG	XP_036591582.1
POLG	XP_036590711.1
FANCI	XP_036590710.1
FANCI	XP_036590709.1
LOC118830151	XP_036592941.1
RLBP1	XP_036593045.1
ABHD2	XP_036625511.1
ABHD2	XP_036625512.1
ABHD2	XP_036625513.1
MFGE8	XP_036591882.1
HAPLN3	XP_036592808.1
ACAN	XP_036591810.1
ISG20	XP_036590154.1
ISG20	XP_036590153.1
ISG20	XP_036590152.1
AEN	XP_036592324.1
DET1	XP_036593159.1
MRPS11	XP_036592985.1
MRPL46	XP_036591651.1
LOC118828913	XP_036591699.1
LOC118829619	XP_036592463.1
LOC118829620	XP_036592464.1
AGBL1	XP_036592465.1
KLHL25	XP_036591065.1
KLHL25	XP_036591066.1
AKAP13	XP_036591339.1
SV2B	XP_036590582.1
SV2B	XP_036590583.1
SV2B	XP_036590584.1
LOC118829250	XP_036592136.1
SLCO3A1	XP_036591679.1
LOC118828902	XP_036591680.1
ST8SIA2	XP_036592285.1
ST8SIA2	XP_036592286.1
FAM174B	XP_036625542.1
FAM174B	XP_036625541.1
CHD2	XP_036590514.1
CHD2	XP_036590515.1
RGMA	XP_036593163.1
LOC118829623	XP_036592466.1
LOC118829625	XP_036592467.1
MCTP2	XP_036591146.1
MCTP2	XP_036591144.1
MCTP2	XP_036591145.1
MCTP2	XP_036591141.1
MCTP2	XP_036591142.1
MCTP2	XP_036591143.1
LOC118828561	XP_036591147.1
LOC118827875	XP_036590105.1
LOC118828971	XP_036591782.1
NR2F2	XP_036591590.1
LOC118829051	XP_036591879.1
ARRDC4	XP_036592091.1
ARRDC4	XP_036592092.1
LOC118828163	XP_036590487.1
FAM169B	XP_036592469.1
PGPEP1L	XP_036590268.1
IGF1R	XP_036590267.1
SYNM	XP_036591538.1
TTC23	XP_036590477.1
LRRC28	XP_036590478.1
LRRC28	XP_036590479.1
LRRC28	XP_036590480.1
MEF2A	XP_036590222.1
MEF2A	XP_036590220.1
MEF2A	XP_036590219.1
MEF2A	XP_036590221.1
MEF2A	XP_036590218.1
MEF2A	XP_036590223.1
LOC118830031	XP_036592797.1
LYSMD4	XP_036593051.1
ADAMTS17	XP_036592283.1
CERS3	XP_036592771.1
LINS1	XP_036592312.1
ASB7	XP_036592687.1
ALDH1A3	XP_036591312.1
ALDH1A3	XP_036591313.1
LRRK1	XP_036591319.1
LRRK1	XP_036591320.1
CHSY1	XP_036591594.1
SELENOS	XP_036593046.1
SELENOS	XP_036593047.1
SNRPA1	XP_036590062.1
PCSK6	XP_036590925.1
PCSK6	XP_036590926.1
PCSK6	XP_036590928.1
TM2D3	XP_036591655.1
TARS3	XP_036591654.1
TJP1	XP_036592854.1
TJP1	XP_036592855.1
TJP1	XP_036592857.1
TJP1	XP_036592858.1
TJP1	XP_036592859.1
TJP1	XP_036592856.1
FAM189A1	XP_036592169.1
FAM189A1	XP_036592170.1
APBA2	XP_036592744.1
MCEE	XP_036625379.1
MPHOSPH10	XP_036592938.1
FAN1	XP_036591403.1
FAN1	XP_036591404.1
MTMR10	XP_036591064.1
TRPM1	XP_036592471.1
LOC118828307	XP_036590758.1
KLF13	XP_036592801.1
OTUD7A	XP_036590593.1
OTUD7A	XP_036590592.1
GCNT3	XP_036593132.1
GTF2A2	XP_036625539.1
BNIP2	XP_036590959.1
BNIP2	XP_036590962.1
BNIP2	XP_036590961.1
FOXB1	XP_036590162.1
ANXA2	XP_036592050.1
ICE2	XP_036592244.1
LOC118859111	XP_036625441.1
RORA	XP_036592688.1
VPS13C	XP_036590495.1
LOC118828172	XP_036590496.1
LOC118828172	XP_036590497.1
